"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"Bin.0.78",-0.022042,-0.083174,-0.070688,-0.048175,-0.00010113,-0.043122,-0.069076,-0.028415,0.089682,-0.022688,-0.065704,-0.062538,0.016811,0.020364,0.016916,-0.039019,-0.040852,0.0026488,0.0040559,-0.035024,-0.0022947,0.0007225,-0.041284,0.041406,0.028796,-0.0017484,-0.01227,0.0072694,0.050769,0.019824,0.017134,0.05154,0.025736,-0.0080242,0.034103,0.021408,0.020666,-0.074912,-0.025582,0.03829,0.087429,-0.02667,0.043133,0.064717,0.059167,0.050007,-0.056365,0.024578,-0.022641,-0.027282
"Bin.0.74",-0.15689,-0.057063,0.089594,-0.017153,0.073198,0.019773,0.020435,0.002311,0.023107,-0.096939,-0.023525,0.0053014,0.028948,-0.027035,0.054695,-0.017792,-0.0030522,-0.041468,0.031782,-0.027662,0.062113,0.034912,-0.010815,0.048978,0.033905,0.04228,-0.026143,0.0053593,0.017549,-0.035485,0.022409,0.0015978,0.027657,-0.05752,-0.019565,0.037709,-0.0089845,-0.055404,-0.086018,0.04499,0.038906,0.044927,0.05653,0.010465,0.077585,0.032387,-0.045663,0.0093408,-0.049069,-0.064829
"Bin.0.70",-0.16384,-0.074622,0.069386,-0.032546,0.067995,0.012941,0.012203,0.0031242,0.0084521,-0.075191,-0.021167,-0.0058337,0.0047703,-0.011383,0.058464,-0.04645,-0.045572,-0.023845,0.029426,-0.00050983,0.041149,0.0034871,0.011228,0.046183,0.026614,0.033436,0.016753,-0.035893,0.035119,-0.036537,0.044925,0.048952,0.0088181,-0.081999,-0.015183,-0.0030558,0.042788,-0.00010705,-0.0099478,0.031973,0.021817,0.05209,-0.04853,-0.0059531,0.018653,0.021288,-0.037922,0.09034,-0.084332,-0.076625
"Bin.0.66",-0.16309,-0.079767,0.072462,-0.032999,0.063564,0.010889,0.013269,0.0013344,0.018484,-0.078709,-0.029481,-0.0080057,-0.0021373,-0.017368,0.060237,-0.042669,-0.039301,-0.067974,0.036753,-0.027008,0.027489,0.041059,0.037098,0.032158,0.063833,0.029372,0.0039025,-0.003684,0.001742,-0.068966,0.058936,0.02791,0.017725,-0.074669,0.0092693,0.0018839,0.0061932,-0.074628,-0.090075,0.074847,0.083711,0.069452,0.006452,0.039344,0.052009,0.0060164,-0.047189,0.040901,-0.14569,0.0038076
"Bin.0.62",-0.16832,-0.10216,0.017372,0.029021,-0.0042474,0.020307,-0.15602,-0.065323,-0.020231,0.017194,0.025975,-0.020897,0.20029,-0.14859,0.077607,0.011357,0.010684,-0.038648,-0.0056213,0.094574,-0.05693,-0.085638,-0.017828,0.020168,-0.047278,-0.065254,0.013221,0.025237,-0.058304,0.04621,0.12711,-0.0065571,-0.01488,0.047873,-0.055289,-0.03773,-0.044083,0.01265,0.16656,0.03146,0.020602,0.050582,-0.062335,0.026175,-0.098392,0.028084,0.040714,-0.027396,-0.027365,-0.076214
"Bin.0.58",-0.16715,-0.098122,0.015799,0.046125,-0.0018528,0.021122,-0.12074,-0.08689,-0.037748,-0.024483,0.04398,-0.020097,0.20735,-0.19792,0.059357,0.0012935,-0.015453,-0.0084307,-0.0095818,0.093342,-0.044522,-0.03721,-0.0052935,-0.0066304,-0.064165,-0.08922,-0.039675,0.13654,-0.085158,0.11545,0.065337,-0.044511,-0.061084,0.094395,-0.028462,-0.025185,0.086698,-0.082059,0.085766,0.14906,-0.003917,-0.038647,-0.067118,0.028567,-0.0087155,0.045175,0.049839,-0.019613,0.078409,-0.058971
"Bin.0.54",-0.16849,-0.08988,0.022912,0.046499,0.0013806,0.0094107,-0.09732,-0.079881,-0.0321,-0.015299,0.053955,-0.018151,0.19862,-0.14652,0.097894,0.016481,0.03751,-0.034246,-0.039956,0.090041,-0.030843,-0.049563,0.010118,-0.033071,-0.033801,-0.069059,-0.012856,0.094132,-0.09263,0.14522,0.071224,-0.027193,-0.099146,0.094964,-0.050495,0.00092116,-0.045987,-0.054122,0.11272,0.047224,0.019454,0.0033091,-0.041355,0.0066605,-0.070808,0.04032,0.044655,-0.012136,0.0096292,-0.059575
"Bin.0.50",-0.15106,-0.15164,-0.0034552,0.026976,-0.069703,0.048999,-0.27924,-0.098662,0.057634,0.21749,-0.049396,0.003058,0.04637,-0.030768,-0.26428,-0.1177,-0.17706,-0.071527,0.19179,-0.025804,-0.1243,-0.1189,0.18375,0.082417,0.0015951,0.11867,0.077011,-0.10658,0.29831,0.0014881,0.058771,0.24363,-0.11059,-0.073953,0.085541,-0.0047394,-0.11978,0.21014,0.075891,-0.059768,0.027821,0.10726,0.034476,-0.0053187,0.11173,0.034195,0.03521,-0.13559,0.0035415,-0.0065088
"Bin.0.46",-0.15171,-0.13894,-0.060258,0.10859,-0.095012,-0.19997,-0.14579,-0.10109,0.044053,-0.034895,0.11826,0.22443,-0.02513,-0.065776,-0.14253,-0.15139,0.067728,0.091851,0.051008,-0.20769,0.28937,0.079572,0.017872,0.022944,-0.13918,0.037446,0.26599,-0.12017,-0.029184,0.24868,-0.1073,-0.031649,0.10764,-0.031391,-0.028358,0.17107,0.038339,-0.04056,-0.0095969,0.15603,0.021682,0.0093499,-0.016825,-0.0013082,0.10695,-0.12942,-0.079116,-0.096459,-0.0085493,0.022944
"Bin.0.42",-0.12391,-0.17267,0.051032,-0.025464,-0.17735,-0.061014,0.00036902,0.22604,0.050724,-0.088983,0.071544,-0.18858,-0.16391,0.013507,-0.13905,-0.18276,-0.29158,0.083981,-0.13019,0.24247,0.20302,0.22781,-0.22104,-0.12251,0.11562,0.012873,-0.29082,-0.045328,-0.15052,0.07133,0.023385,0.064824,-0.1288,0.0016354,-0.10649,0.13777,-0.14279,-0.0084267,0.0075634,-0.058419,-0.047275,-0.059146,0.060526,-0.11404,0.035771,-0.035306,0.035673,-0.1002,0.11989,0.042194
"Bin.0.38",-0.14077,-0.091722,0.050538,-0.042649,-0.051825,0.10747,0.10499,0.15558,0.12323,-0.10092,0.17089,-0.087399,-0.14457,-0.013245,-0.1535,0.032906,0.062461,-0.11703,-0.16149,0.23716,-0.099101,-0.1222,0.23091,-0.09973,-0.0021121,-0.12562,0.21862,0.082313,-0.20556,0.061708,-0.11844,0.11819,0.070817,-0.092097,-0.099648,0.039565,0.22339,0.12428,0.045579,0.060687,0.11758,0.044464,0.14408,0.081694,0.036755,-0.0083006,0.016904,-0.0010311,-0.059058,0.12226
"Bin.0.34",-0.1421,-0.14615,0.0075131,0.039936,-0.22936,0.01814,-0.039413,0.087351,-0.035339,0.00061444,0.050128,0.04429,-0.027524,-0.050162,0.16198,0.052989,0.20112,0.091971,0.065263,0.016962,-0.17712,-0.41737,-0.1942,0.14627,0.18328,-0.01369,-0.14475,-0.35335,-0.080504,-0.11581,-0.25829,0.072415,-0.051449,0.0047936,0.12533,0.079173,0.071996,0.0041555,-0.012464,0.0076456,0.059467,-0.079444,0.031105,-0.1273,0.012877,-0.063746,0.019158,0.0094662,-0.010102,-0.012717
"Bin.0.30",-0.13294,-0.19135,0.013042,0.038478,-0.32804,-0.030582,-0.064232,0.17416,-0.057286,0.036377,0.10992,-0.10603,0.034203,0.088137,0.010451,-0.046427,-0.17424,-0.17375,0.011676,-0.15583,-0.16063,0.050913,0.095747,-0.0087355,-0.11256,-0.11724,0.1102,0.062915,-0.15282,-0.21081,-0.0055231,-0.20362,0.042158,0.067692,0.14446,0.03182,-0.12158,0.084581,-0.18979,-0.0063135,-0.014302,0.1363,-0.17416,-0.033143,-0.19608,0.032138,-0.055873,0.15453,-0.092159,-0.03686
"Bin.0.26",-0.1337,-0.19927,-0.05667,0.039725,-0.36178,-0.0017703,0.047454,0.0039322,-0.042399,0.12599,-0.092937,0.10674,-0.057332,0.069961,0.038174,0.16964,0.20428,0.099225,0.10051,-0.045992,0.075583,0.070406,0.10026,-0.14207,0.19724,0.25088,0.038717,0.21223,0.01887,-0.20519,0.25253,-0.059292,0.13156,0.11346,0.0042635,-0.048957,0.076171,-0.11124,0.038786,-0.073606,-0.025139,-0.036398,0.12197,-0.0020258,0.202,-0.0092477,0.0048659,-0.022905,-0.056479,-0.0091955
"Bin.0.22",-0.1503,-0.1609,-0.11779,0.057043,-0.31082,0.048155,0.064864,0.054136,-0.19481,0.04497,0.046151,0.034596,-0.14437,0.26003,0.04415,0.10465,0.063195,0.035706,0.038495,0.039649,0.064028,0.024237,0.059988,-0.012325,-0.074113,-0.039149,-0.01017,0.020745,0.10847,0.28287,-0.012688,0.020642,-0.11484,-0.053777,-0.16622,-0.30265,-0.069461,-0.030428,0.00071245,-0.010035,-0.0096083,-0.057927,-0.16813,0.049155,-0.12614,-0.027877,0.11448,0.029975,0.003586,-0.02298
