"","Bin.8.22","Bin.0.82","Bin.0.78","Bin.0.90","Bin.0.86","Bin.1.02","Bin.0.98","Bin.0.94","Bin.1.42","Bin.1.50","Bin.1.06","Bin.1.54","Bin.1.74","Bin.1.70","Bin.1.58","Bin.1.66","Bin.1.62","Bin.1.38","Bin.1.98","Bin.1.86","Bin.1.82","Bin.1.78","Bin.2.98","Bin.1.10","Bin.3.10","Bin.2.06","Bin.2.02","Bin.7.90","Bin.1.14","Bin.4.26","Bin.4.34","Bin.4.22","Bin.4.30","Bin.4.10","Bin.1.90","Bin.2.10","Bin.1.94","Bin.4.14","Bin.3.74","Bin.2.30","Bin.1.46","Bin.2.22","Bin.1.18","Bin.3.66","Bin.3.62","Bin.4.18","Bin.2.26","Bin.1.30","Bin.2.42","Bin.2.38","Bin.2.14","Bin.3.42","Bin.3.22","Bin.3.82","Bin.3.78","Bin.3.50","Bin.3.46","Bin.3.38","Bin.3.90","Bin.3.86","Bin.1.34","Bin.3.70","Bin.3.54","Bin.3.94","Bin.4.38","Bin.3.58","Bin.3.14","Bin.2.62","Bin.3.34","Bin.3.18","Bin.2.50","Bin.2.46","Bin.2.94","Bin.2.82","Bin.2.78","Bin.2.90","Bin.2.86","Bin.4.02","Bin.1.26","Bin.1.22","Bin.3.98","Bin.2.58","Bin.2.66","Bin.2.70","Bin.2.54","Bin.3.26","Bin.3.02","Bin.2.34","Bin.2.18","Bin.3.30","Bin.2.74","Bin.6.46","Bin.6.50","Bin.6.38","Bin.6.30","Bin.4.06","Bin.4.04","Bin.3.06","Bin.3.04","Bin.7.30","Bin.7.62","Bin.7.58","Bin.7.86","Bin.7.66","Bin.7.82","Bin.7.54","Bin.7.34","Bin.7.42","Bin.7.38","Bin.7.26","Bin.7.22","Bin.7.98","Bin.7.18","Bin.0.62","Bin.0.58","Bin.0.54","Bin.9.38","Bin.0.74","Bin.0.70","Bin.0.66","Bin.9.02","Bin.8.94","Bin.9.30","Bin.9.06","Bin.9.10","Bin.6.70","Bin.6.78","Bin.6.74","Bin.6.94","Bin.6.66","Bin.6.98","Bin.9.78","Bin.9.90","Bin.9.54","Bin.9.98","Bin.9.86","Bin.9.82","Bin.9.74","Bin.9.66","Bin.9.62","Bin.9.58","Bin.8.54","Bin.7.14","Bin.8.86","Bin.9.14","Bin.8.82","Bin.6.42","Bin.6.34","Bin.6.54","Bin.6.62","Bin.6.58","Bin.7.50","Bin.6.86","Bin.8.42","Bin.8.38","Bin.8.26","Bin.8.66","Bin.8.58","Bin.8.30","Bin.8.14","Bin.8.78","Bin.8.62","Bin.8.74","Bin.8.70","Bin.8.50","Bin.8.10","Bin.8.06","Bin.7.74","Bin.8.98","Bin.8.34","Bin.8.46","Bin.7.78","Bin.6.82","Bin.0.26","Bin.0.22","Bin.0.34","Bin.0.42","Bin.0.30","Bin.0.50","Bin.0.46","Bin.9.22","Bin.9.50","Bin.9.42","Bin.9.34","Bin.9.18","Bin.8.90","Bin.6.90","Bin.9.46","Bin.0.38","Bin.7.46","Bin.7.06","Bin.7.02","Bin.7.70","Bin.7.94","Bin.7.10","Bin.9.94","Bin.9.70","Bin.9.26","Bin.8.18","Bin.8.02"
"Bin.4.38",-0.05484709,-0.2557479,-0.3471445,-0.1005194,-0.1198796,-0.1960932,-0.1484595,-0.1645387,0,0.1439911,0,0.06830258,0,0,0,0,0,0,0,0,0,0,0.09102671,0.09279843,0.1122991,0.2060597,0.2991847,0.1605106,-0.05599006,0.1138555,0.4628991,0.2596907,0.08541788,0.1353796,0.121323,0.1423652,0.05889775,0.1668317,0.08249131,0.06220203,0.1140408,0.2106428,0.112562,0.1434747,0.09725057,0.1893803,0.05463155,0.2690417,0.3786042,0.3423227,0.2962564,0.1649929,0.2209161,0.3044496,0.2761041,0.1368077,0.1636047,0.2335945,0.2278448,0.2935638,0.2922766,0.1212728,0.1634887,0.3598455,1,0.5150388,0.4648207,0.351525,0.2459885,0.4632549,0.4063557,0.5078157,0.2293784,0.2483201,0.09892611,0.2526164,0.2282035,0.2471779,0.3006648,0.1486047,0.2667153,0.1557976,0.3540236,0.3663551,0.4048757,0,0.3461066,0.2431377,0.06605703,0.1602807,0.1073951,0.1302091,0.1604222,0.1794104,0.1686334,0.3113899,0.3258015,0.2120767,0.2778162,0.06426069,0.05126756,0,0.1233579,0.1101798,0.1190754,0.08823878,0,0,-0.05383819,-0.08694981,0.05350568,0.09028678,-0.1182574,-0.3309318,-0.3054563,-0.3094604,-0.3361879,-0.4008119,-0.4158123,-0.4189315,-0.3609014,-0.3861709,-0.2949471,-0.3420567,-0.3073299,-0.3673923,-0.3483322,-0.3722749,-0.3225921,-0.3358882,-0.2115842,0.2851686,0,0.1178642,0,-0.09532637,0,-0.2975355,-0.2941035,-0.09322527,-0.2931684,0,-0.2252829,-0.2614373,-0.1920717,-0.225106,-0.1195189,-0.1121244,-0.2304859,-0.2723749,-0.2679924,-0.2892152,-0.2703544,-0.2785552,-0.3342237,-0.3388517,-0.3307884,-0.3779652,-0.2453147,-0.2665085,-0.1615544,-0.3746886,-0.2526734,-0.2809767,-0.1908514,-0.2062141,-0.2159147,-0.2061623,-0.2105294,-0.2322912,-0.1902628,-0.2217161,-0.1812602,-0.1013517,-0.1393405,-0.2370959,-0.2731713,-0.1257472,-0.276029,-0.279577,-0.2986581,-0.2849262,-0.125763,-0.2225016,-0.1368719,-0.3014958,-0.1073568,0,-0.134282,-0.2557663,-0.1783524,-0.2798765,0,-0.1925555,-0.0555345,0.07007124,0,-0.08223975,0,0
"Bin.3.58",0,-0.315617,-0.346929,-0.0800484,-0.1022487,-0.1960011,-0.1284532,-0.2052408,-0.07569703,0.1778407,0,0.1883614,0,-0.1179219,0,-0.05776637,-0.07769132,-0.1005954,0,-0.07587698,0,0,0,0.1312357,0.2525594,0.2179172,0.2694637,0.1183674,-0.111865,0,0.3105871,0.2376338,0.1018917,0.2391748,-0.1104887,0,-0.1864729,0.2445312,0.2593602,0.07463616,0.1314755,0.2582765,0.05570894,0.2763947,0.3893396,0.1336042,-0.07579376,0.2973134,0.3607472,0.3286471,0.4008461,0.275071,0.2776524,0.5151251,0.4926275,0.3249977,0.3389541,0.3505083,0.3916062,0.4930576,0.3150928,0.2660465,0.4666211,0.5159709,0.5150388,1,0.5187875,0.5139274,0.4969413,0.4930076,0.5553008,0.6698199,0.3483892,0.3130677,0.1586406,0.09829402,0,0.3486,0.4784118,0.2886596,0.3074675,0.4154029,0.5036797,0.5318143,0.5941937,0.2300845,0.09169535,0.1374103,0.2233261,0.4454876,0.3441518,0.2194716,0.2407029,0.2469332,0.2491691,0.2967905,0.3264898,0.2000957,0.2041182,0.1287271,0,-0.05441355,0.1004455,0.1373781,0.08477622,0,-0.1215773,-0.1913848,-0.2142762,-0.1458996,0,-0.1496042,0,-0.4642526,-0.44181,-0.4642133,-0.379141,-0.4313879,-0.4404976,-0.4531471,-0.4284777,-0.4007816,-0.3999083,-0.3665763,-0.3981916,-0.3804954,-0.3820996,-0.3934339,-0.3509162,-0.3476615,0,0.1616917,-0.1104633,-0.0541312,-0.1232989,-0.1534876,-0.1015875,-0.2065673,-0.3596546,-0.2127962,-0.2000064,-0.09718781,-0.1469854,-0.2325019,-0.1642744,-0.2598681,-0.0855453,-0.09144783,-0.166181,-0.221857,-0.2059187,-0.2634551,-0.1271328,-0.2220125,-0.1858943,-0.250351,-0.3385813,-0.3061835,-0.3270549,-0.2083866,-0.3195997,-0.2087003,-0.1785873,-0.1659142,-0.2584994,-0.2245811,-0.2216496,0,-0.08148065,-0.1277931,0.1866547,-0.09134211,-0.1369259,-0.0930131,-0.1120222,-0.1476922,-0.1136594,-0.08626941,-0.3412949,-0.3409913,-0.319919,-0.3261739,-0.3764909,-0.26052,-0.2135496,-0.2299938,0,-0.1231609,-0.1991357,-0.3263574,-0.1557266,-0.1075315,0,-0.2736191,0,0,0.06105501,-0.2244795,0.1213933,0.1044164
"Bin.3.14",0.1853535,-0.4489483,-0.5060165,-0.1225741,-0.1960184,-0.39996,-0.3090188,-0.314014,-0.2056046,0,0,-0.09505952,0,-0.1650364,0,0,-0.1494682,0,0.1114826,-0.0911139,0.1053199,0.07923902,0.07592615,0.3678393,0.3850415,0.2663632,0.3298719,0,-0.05736989,-0.2291039,0,-0.1133394,-0.09624511,0.1537223,0.0724582,0,0,0.1225236,0,-0.1421143,0,0,0,0.1871725,-0.09356776,0,-0.09112814,0.2326376,0.3968204,0.3747133,0.2371132,0.173511,0.2472982,0.1560869,0.2183052,-0.09386981,0,0,-0.105799,0.08669315,0.06503066,-0.07413455,0,0.2848975,0.4648207,0.5187875,1,0.6393492,0.5941745,0.724379,0.7717471,0.6606082,0.3564712,0.3631697,0.2724241,0.4066897,0.1835532,0.3490401,0.5824252,0.2311004,0.3645271,0.5120165,0.6507269,0.6880788,0.7476083,0.3124454,0.2017535,0.2230655,0.1670054,0.486926,0.4936436,0.1619538,0.1923076,0.2299108,0.2547218,0.6677673,0.6700832,0.6448883,0.6531093,0.06674882,0.05238084,0.09973438,0.2362689,0.2347848,0.1860403,0.1791866,-0.2518935,-0.1758369,-0.2253219,-0.2382869,0,0.08693791,0,-0.5126071,-0.5027704,-0.4641574,-0.2835073,-0.401119,-0.4376261,-0.444137,-0.3878138,-0.4242968,-0.07558738,-0.3325676,-0.3583365,-0.3196259,-0.3286535,-0.3548584,-0.3506176,-0.2795796,-0.4036952,0.1037117,-0.2838846,-0.1138902,-0.2798931,-0.116776,-0.05091499,-0.2895384,-0.1639452,-0.2458161,-0.1323272,0.06099786,-0.1262413,-0.2023101,-0.1096338,-0.2154287,-0.07660055,-0.06596534,-0.1325302,-0.1370722,-0.1210061,-0.3270943,-0.1417479,-0.4076524,-0.272879,-0.2788516,-0.4885993,-0.4571169,-0.3437689,-0.2623926,-0.4498954,-0.3942686,-0.4204067,-0.3649725,-0.3669055,-0.1764337,0,0,0,0,0,-0.3135296,-0.3881307,-0.2300598,-0.3135512,-0.3396031,-0.2803643,-0.2828499,-0.5265631,-0.3376266,-0.3123311,-0.3724994,-0.2185339,-0.09610966,-0.2644682,-0.1237951,-0.2738442,-0.2470139,-0.2582925,-0.5416386,-0.3834,-0.4315382,0.1377048,0.06947556,0.1548823,-0.2073733,-0.09898935,0.1277702,0.1618334,0.2232109
"Bin.2.62",0,-0.3369661,-0.3487571,-0.1026563,-0.1339286,-0.2146142,-0.2087473,-0.2908982,-0.1678771,0,0.09450316,0,0,-0.1552254,0,-0.05238195,-0.07527812,0,0,0,0,0,0.06923417,0.3079561,0.2595244,0.07349241,0.1383582,-0.1151015,-0.07423692,-0.328484,0,-0.1070341,-0.1539751,0,-0.06737826,-0.08545265,-0.1261259,-0.07247248,-0.0922802,0,-0.1142116,0.1203897,0.1643989,-0.05418167,-0.08620785,-0.09582376,-0.1230048,0.3070813,0.3831685,0.3763835,0.3285139,0.1393854,0.1398704,0.1154317,0.1045168,0,0.06326215,0.05397221,0,0.08189168,0.08008909,-0.1887744,0,0.311179,0.351525,0.5139274,0.6393492,1,0.4137384,0.4781018,0.6837896,0.7032484,0.4313616,0.3598884,0.2433793,0.4045796,0.2500757,0.1658397,0.592255,0.3842131,0.3255916,0.6881231,0.6646707,0.6935172,0.668351,0.05100752,0.1382749,0.1301282,0.499006,0.2676674,0.2454905,0.07278945,0.1142878,0.1191339,0.126459,0.2834591,0.2855236,0.2817357,0.2899652,0.1465518,0,0,0.1412304,0.1572471,0.1292599,0.09551982,-0.2348151,-0.2080654,-0.2055491,-0.2724102,0,-0.1218197,0,-0.5298465,-0.5246389,-0.5051038,-0.3682266,-0.4530178,-0.4607954,-0.4784796,-0.4083912,-0.4751515,-0.2002445,-0.3792204,-0.3559311,-0.3957607,-0.3955054,-0.4108169,-0.378325,-0.365144,-0.1279028,-0.09432754,-0.3058478,-0.2481434,-0.1661663,-0.0655332,0,-0.1923778,-0.2365703,-0.2707947,-0.1384195,0.05481654,0,-0.1210129,0,-0.08341081,-0.2037561,-0.2172372,-0.2635891,-0.2713174,-0.2741693,-0.2365412,-0.07918364,-0.3352736,-0.3244592,-0.3705101,-0.4475245,-0.4441915,-0.4281699,-0.324294,-0.4070156,-0.3613964,-0.366847,-0.3116682,-0.2502179,-0.1324991,-0.08009923,-0.06153314,-0.0696596,-0.2290282,-0.07433343,-0.2159812,-0.1190075,-0.1373645,-0.1448842,-0.210674,-0.1192663,-0.2182354,-0.4551728,-0.3408652,-0.2567169,-0.3741064,-0.3136159,-0.2781712,-0.4310206,-0.167559,-0.2051901,-0.09465868,-0.1943737,-0.4356684,-0.3600708,-0.4762978,-0.1018079,-0.2618623,0,-0.05806658,0,0.1054006,0.0614429,0
"Bin.3.34",0.2011329,-0.3648436,-0.4132961,-0.1426101,-0.1872046,-0.2819732,-0.219366,-0.270221,-0.087872,0,-0.05841886,0,-0.0954098,-0.1666214,0,0.06819062,0,0.06964498,0.131501,-0.07420101,0.06021304,0,-0.09920294,0.1454045,0.4462528,0.1282136,0.1705107,-0.1321822,0.1114895,0,0.2328295,0,0.2253633,0.4255853,0,-0.05130654,-0.06005829,0.3860262,0.340319,0.1440714,0.1314108,0.3454071,0.1870861,0.3670128,0.2372917,0.2130571,0,0.3288572,0.4050548,0.4306251,0.2210347,0.3276041,0.2689311,0.320937,0.4158834,0.2651411,0.3238661,0.4595573,0.2044897,0.2789476,0.2506448,0.2497383,0.3200787,0.4101844,0.2459885,0.4969413,0.5941745,0.4137384,1,0.5242113,0.5388009,0.4658697,0.130973,0.3045428,0.2303638,0.1999551,0,0.4362101,0.4611656,0.3575893,0.4286338,0.2576936,0.257946,0.3728446,0.393565,0.2788841,0.05543679,0.1950147,0.2513306,0.7201242,0.3929365,0.2406944,0.2257737,0.2420055,0.2874773,0.4270223,0.4589848,0.3334854,0.3194637,0.06461997,0.06639238,0.07957303,0.2284872,0.1970809,0.1854366,0.1633701,-0.1513509,-0.1259432,-0.1730463,-0.2382749,0,-0.2184438,0.09345369,-0.5360033,-0.5183536,-0.5206694,-0.3430466,-0.4760943,-0.4978507,-0.4983693,-0.422999,-0.4560455,-0.2509414,-0.4400767,-0.4478836,-0.4358422,-0.4345253,-0.4496441,-0.4022636,-0.396516,-0.1705209,0,-0.1292104,-0.06588217,-0.1253979,-0.1062461,-0.05101417,-0.1065483,-0.1179557,-0.2133994,-0.1076425,0.07113983,-0.1914066,-0.2057083,-0.08905593,-0.2182815,-0.09953625,-0.09903317,-0.141156,-0.1911634,-0.1618756,-0.398545,-0.2763031,-0.2065746,0,-0.12283,-0.2753628,-0.2491122,-0.3443145,-0.2356076,-0.2793968,0,-0.1150547,0,-0.2175027,-0.1600314,0,0.05869559,-0.1534433,-0.05123628,-0.07657699,-0.3103763,-0.4125304,-0.1958589,-0.1969531,-0.251547,-0.2611212,-0.2513964,-0.4548088,-0.2699908,-0.3550144,-0.2414744,-0.2508738,0.07009173,-0.2219484,-0.3265489,-0.3479052,-0.247128,-0.2880254,-0.431254,-0.386786,-0.3007037,-0.1384481,0,0.05107517,0.1014283,0.09610784,0,0.167194,0.2844995
"Bin.3.18",0.1572679,-0.3197928,-0.449146,0,-0.1153728,-0.3122723,-0.2176308,-0.2039623,0,0.2022021,0.1703822,0,0.06875245,0,0.0758136,0.1867848,0.1029872,0.2593795,0.235453,0,0,0.1018329,0,0.1702569,0.3287185,0.2043396,0.460663,0.20963,0.3124735,0,0.1520991,0.1113268,0.06955567,0.2415474,0.4329347,0.1691889,0.06625908,0.3433564,0.2518512,0,0.3066034,0.3398519,0.3608509,0.3792096,0.1535434,0.2703517,0.1889291,0.5023101,0.7422889,0.6326678,0.4841729,0.4381939,0.7047167,0.3582698,0.3899704,0.2082868,0.3700012,0.3832991,0.1736852,0.3107835,0.4820049,0.283252,0.2798137,0.2143126,0.4632549,0.4930076,0.724379,0.4781018,0.5242113,1,0.6317002,0.6934986,0.3586763,0.4680448,0.1873156,0.5441053,0.4088596,0.3726504,0.3617516,0.2619285,0.2684087,0.1527602,0.4381768,0.5177297,0.4995592,0.3621452,0.327295,0.1227714,0,0.338333,0.1564255,0.1053,0.1240285,0.1552079,0.1701655,0.5576429,0.5763267,0.4177584,0.4642483,0,0,0,0.1463727,0.1783778,0.0910173,0.07186454,0,0,-0.08370748,-0.2163214,0,0.1278178,0,-0.5262945,-0.4652129,-0.4456129,-0.4017225,-0.4840919,-0.5360567,-0.5310628,-0.4668536,-0.4743151,-0.2190828,-0.4118786,-0.4631138,-0.4217909,-0.4470217,-0.4610459,-0.431959,-0.4018881,-0.3530495,0.06107839,-0.244017,-0.1398716,-0.2140602,-0.1429511,0,-0.2194922,-0.1168909,-0.3659751,-0.2419573,-0.1595516,-0.2369932,-0.4635222,-0.3768543,-0.4808391,-0.1985992,-0.1872485,-0.2708206,-0.3032559,-0.2834583,-0.2672747,-0.2026212,-0.3372286,-0.2393327,-0.2991517,-0.337936,-0.4046293,-0.2847592,-0.2150475,-0.3855421,-0.3136979,-0.3780039,-0.3400089,-0.4382721,-0.3370177,-0.2097101,0,0,0,-0.09287865,-0.255955,-0.2752054,-0.1609569,-0.248084,-0.3119001,-0.4141287,-0.3444699,-0.623287,-0.3819323,-0.2232387,-0.2724094,-0.2451879,-0.2254705,-0.3423134,-0.1737159,-0.1433108,-0.1741325,-0.3066213,-0.3615044,-0.1928898,-0.2347298,0.1404187,0,0.1021514,-0.1184591,-0.1082971,0.06513477,0.1304986,0
"Bin.2.50",0.1604398,-0.2295174,-0.2711916,0.07169959,0,-0.1244635,-0.06755824,-0.1228738,0.06195064,0.2725781,0.2891605,0.1676679,0.1819468,0,0.2176309,0.2136457,0.1071018,0.2154327,0.2618968,0.1503211,0.2536888,0.2979844,0.1704596,0.4974594,0.5996103,0.2582442,0.3982028,0.0677312,0.1384707,-0.2371092,0,-0.05796007,-0.1781842,0.07068326,0.1560391,0.110823,0,0.07581406,0.1429661,0.09559729,0.2308687,0.318231,0.222333,0.1362006,0,-0.0547617,0,0.4354124,0.5336858,0.5231242,0.5220175,0.1990081,0.3135387,0.2590557,0.2727945,0.08509816,0.1091964,0.1701883,0.07320944,0.2360757,0.2464946,0.0712951,0.1578612,0.2952181,0.4063557,0.5553008,0.7717471,0.6837896,0.5388009,0.6317002,1,0.736381,0.4811317,0.4240237,0.3193743,0.4133877,0.2384647,0.2283508,0.6936378,0.416129,0.2482065,0.4107265,0.5784703,0.6039592,0.6747617,0.1885823,0.2001515,0.09865391,0.4585988,0.5719869,0.2931592,0.1046716,0.1577695,0.1752523,0.1861175,0.4296933,0.4338069,0.3909029,0.4119605,-0.078549,0,0,0.1017336,0.08709813,0.07913889,0.06340493,-0.2562982,-0.3076993,-0.3286549,-0.3525825,-0.202401,-0.1052931,0,-0.3942323,-0.3691909,-0.3457807,-0.2598986,-0.3472525,-0.3535452,-0.3685642,-0.3870273,-0.3797947,-0.1058924,-0.2815471,-0.3146112,-0.3116906,-0.3272795,-0.345637,-0.333186,-0.2797354,-0.3080393,0.1009286,-0.2704279,0,-0.1587383,-0.1949966,-0.1144628,-0.258055,-0.1123804,-0.251961,-0.1875425,-0.09020832,-0.08918763,-0.2264237,-0.1689078,-0.2568338,-0.1069068,-0.1029604,-0.1139322,-0.1251938,-0.1143111,-0.3058829,-0.1166284,-0.384174,-0.3032108,-0.2240207,-0.4096928,-0.4474602,-0.2659014,-0.2669427,-0.3668205,-0.4670819,-0.436389,-0.3982437,-0.3259582,-0.2399051,-0.1024222,-0.09753154,0.09183604,-0.06989281,0.08693329,-0.2326666,-0.2741495,0,0,-0.07964673,-0.07003402,-0.1010878,-0.3993507,-0.1803346,-0.1726317,-0.1549588,-0.07409311,-0.1154788,-0.1592254,-0.05441012,-0.1581851,-0.05703994,-0.1510225,-0.4503987,-0.4302168,-0.3473459,0,-0.1885606,0.1463814,-0.08363411,0,0.07333959,0.1076176,0.07810077
"Bin.2.46",0.09327518,-0.2363523,-0.2801788,0,-0.05073842,0,0,-0.1167654,0.1350877,0.3783633,0.3292517,0.092876,0.2284138,0,0.1159169,0.06222997,0.1134401,0,0.1658822,0,0.05813792,0.0940292,0.1677822,0.3757332,0.2809209,0.2542129,0.3619206,0.06823071,0,-0.1249813,0.103307,0,0,0.1492689,0.1253801,0.1487163,0,0.2082915,0.2733463,0.2322405,0.3005171,0.3518027,0.2792897,0,0,0.1499635,0,0.3300767,0.7213152,0.5720473,0.6288998,0.5082366,0.4984912,0.3446339,0.3389203,0.3089579,0.4443998,0.4043753,0.2467131,0.3951986,0.333896,0.1668692,0.2558759,0.4294596,0.5078157,0.6698199,0.6606082,0.7032484,0.4658697,0.6934986,0.736381,1,0.4185795,0.4122677,0.2879647,0.2024679,0.16118,0.2674397,0.6451678,0.5212762,0.1907116,0.4277063,0.6027137,0.5770195,0.6173235,0.4020012,0.1448921,0,0.2527093,0.3451132,0.3001834,0.08827011,0.1197862,0.1363697,0.1482222,0.1994858,0.2295895,0.1463466,0.1730991,0,-0.1137257,-0.1084572,0,0,0,0,-0.1115854,-0.1420815,-0.2439108,-0.3725794,-0.1976711,0,-0.07654047,-0.4657082,-0.4085199,-0.4335279,-0.3663601,-0.4393806,-0.4432139,-0.4481103,-0.4569739,-0.4611895,-0.1672424,-0.3984859,-0.4176516,-0.421441,-0.4247061,-0.4457434,-0.3698749,-0.3922219,-0.1660557,0.0501993,-0.2931382,-0.1257638,-0.2748374,-0.1408897,0,-0.2386587,-0.1682173,-0.349166,-0.2130099,-0.1913453,-0.1666191,-0.274008,-0.2345385,-0.3095754,-0.1847998,-0.1882023,-0.2412578,-0.2873089,-0.2744919,-0.3440623,-0.1121825,-0.3514259,-0.273748,-0.3162693,-0.4059332,-0.4352771,-0.3372326,-0.2992008,-0.3817698,-0.3439423,-0.3828078,-0.3361855,-0.4418191,-0.3327279,-0.2686926,0,0,-0.1722835,-0.1620695,-0.1785019,-0.2091898,-0.06792433,-0.1309335,-0.1794045,-0.101712,-0.1019472,-0.4122857,-0.2376278,-0.234506,-0.3053335,-0.1969117,-0.1608729,-0.3308165,-0.145145,0,-0.08348384,-0.1812999,-0.4811613,-0.314722,-0.3975101,0,-0.1807658,0.08143522,-0.1189412,-0.07793924,0.1072277,0,-0.05201955
"Bin.2.94",0.1030345,0.137332,0.07737336,0.2833842,0.1978881,0.1437406,0.1937471,0.1578053,0.1449179,0.2958552,0.308225,0.4862198,0.4413427,0.3713126,0.4580108,0.3357577,0.3377482,0.3335358,0.4417605,0.3612343,0.3925989,0.3779271,0.5209942,0.4023371,0.2584687,0.3599499,0.5383709,0.2100897,0,0,0.1133318,0.155559,0,0.07008597,0.1552311,0.2496859,0,0,0.05369754,0.09150134,0.1626935,0.1640421,0,0,-0.0757251,-0.1804045,0,0.2431605,0.2604371,0.2982439,0.3460989,0,0.2096731,0.2200802,0.1366717,0,0,0.1175369,0.07064132,0.1942898,0.1981323,0,0,0,0.2293784,0.3483892,0.3564712,0.4313616,0.130973,0.3586763,0.4811317,0.4185795,1,0.5847201,0.5084545,0.3394134,0.4308716,0.1742849,0.3379592,0.1301713,0.1119093,0.2535546,0.4730255,0.2095082,0.3423084,0.1989238,0.05695079,-0.2131769,0.1483215,0.1861636,0.1888099,-0.1249348,-0.1120844,-0.09655615,-0.1003733,0.2722399,0.278877,0.2754462,0.2687273,-0.3752416,-0.1709425,-0.2194174,-0.1112033,-0.1240004,-0.1209367,-0.1183297,-0.3302208,-0.3467897,-0.3224,-0.4760101,-0.3866117,-0.1315786,-0.2224633,-0.2888838,-0.2736026,-0.2797672,-0.473498,-0.3982383,-0.390202,-0.3673664,-0.4794316,-0.4187342,-0.405696,-0.4221457,-0.4460519,-0.4143706,-0.4344481,-0.4428047,-0.4682403,-0.4414133,-0.3593007,-0.1302396,-0.2324542,-0.1800816,-0.2084061,-0.1870609,-0.286846,-0.306127,-0.3503564,-0.223026,-0.2781725,-0.2095953,-0.1924758,-0.2942069,-0.3407323,-0.3714988,-0.411927,-0.4223528,-0.4442011,-0.4129371,-0.4080553,-0.2540281,-0.2514195,-0.2408549,-0.1005309,-0.1125165,-0.186128,-0.3056024,0,-0.105253,-0.3589628,-0.2654581,-0.2861958,-0.1667286,-0.2061159,-0.2669534,-0.2913783,0,0.1033681,0.05909806,0.162794,-0.1603755,0.05320252,0,0,-0.2057433,0,0,-0.2571241,-0.294453,-0.21442,-0.1958846,-0.2308934,-0.3908473,-0.3707187,-0.09365525,-0.1385754,-0.1324473,-0.2481824,-0.3327097,-0.06989391,-0.05531978,0.1100127,-0.2589486,0.2555008,-0.1299396,-0.06211192,-0.2059023,0,-0.1276764
"Bin.2.82",0,0,-0.1248604,0.1137965,0,-0.08160693,0,0,0.1510574,0.1373927,0.1811783,0.2941654,0.2064798,0.1775559,0.2989602,0.175888,0.2473053,0.3528157,0.4495797,0.3239092,0.3641137,0.2909585,0.2758244,0.2232723,0.2592789,0.4517255,0.4925037,0.07091265,0.06216199,0.09436363,0.2336835,0.3367765,0.08343655,0.1362026,0.2891768,0.1900937,0.1200778,0.2087873,0.2038077,0.1378615,0.1408401,0.3424646,0.2124391,0.3339725,0.2489918,0.148071,0.1203285,0.3353124,0.4442326,0.3907468,0.2899595,0.182211,0.2960415,0.3602576,0.2245658,0.191854,0.2115607,0.3024189,0.2143244,0.3564643,0.3407899,0.2678722,0.2749424,0.2307879,0.2483201,0.3130677,0.3631697,0.3598884,0.3045428,0.4680448,0.4240237,0.4122677,0.5847201,1,0.8390035,0.4388319,0.5329623,0.1224041,0.2646488,0.247816,0,0.07550784,0.3993194,0.1380014,0.3016534,0.1966333,-0.06307147,0,0.1303093,0.1706898,0.3601621,0.09815891,0.1049934,0.1125472,0.1186386,0.3009678,0.2961229,0.2497109,0.2239938,-0.203503,-0.3151297,-0.2865504,-0.1656935,-0.1097807,-0.1932413,-0.2147171,-0.1555577,-0.2508605,-0.2092959,-0.3435113,-0.2663345,-0.2256352,-0.3433856,-0.4189994,-0.4000106,-0.3997029,-0.4818879,-0.4846719,-0.4870836,-0.4670828,-0.5275322,-0.4882956,-0.3963109,-0.5263584,-0.5363888,-0.4419601,-0.4925195,-0.4923067,-0.489499,-0.4553165,-0.231043,0,-0.1713336,-0.1764459,-0.1185267,-0.1843442,-0.149755,-0.1203791,-0.1773706,-0.2257289,-0.1602612,-0.4633903,-0.3236172,-0.2645907,-0.2388551,-0.371085,-0.2787005,-0.2654413,-0.3225186,-0.3671993,-0.340386,-0.3555839,-0.3677321,-0.3975541,-0.1286002,-0.2564422,-0.3325529,-0.4785453,-0.2779366,-0.262334,-0.415133,-0.372228,-0.4461533,-0.2353574,-0.4795153,-0.2759498,-0.2098704,0.140967,0,0,-0.1206102,-0.1281114,0,0,-0.05657929,-0.1576673,-0.2034569,-0.06428605,-0.2914712,-0.2569537,-0.2949256,-0.1073544,-0.2175296,-0.2569306,-0.4245763,-0.267961,-0.2872917,-0.2501731,-0.2667229,-0.247245,-0.09900016,0,0,-0.07003189,0.177764,-0.1114756,-0.07419681,-0.1649241,-0.2683213,-0.2870864
