"","Bin.8.02","Bin.8.18","Bin.9.26","Bin.9.70","Bin.9.94","Bin.7.10","Bin.7.94","Bin.7.70","Bin.7.02","Bin.7.06","Bin.7.46","Bin.0.38","Bin.9.46","Bin.6.90","Bin.8.90","Bin.9.18","Bin.9.34","Bin.9.42","Bin.9.50","Bin.9.22","Bin.0.46","Bin.0.50","Bin.0.30","Bin.0.42","Bin.0.34","Bin.0.22","Bin.0.26","Bin.6.82","Bin.7.78","Bin.8.46","Bin.8.34","Bin.8.98","Bin.7.74","Bin.8.06","Bin.8.10","Bin.8.50","Bin.8.70","Bin.8.74","Bin.8.62","Bin.8.78","Bin.8.14","Bin.8.30","Bin.8.58","Bin.8.66","Bin.8.26","Bin.8.38","Bin.8.42","Bin.6.86","Bin.7.50","Bin.6.58","Bin.6.62","Bin.6.54","Bin.6.34","Bin.6.42","Bin.8.82","Bin.9.14","Bin.8.86","Bin.7.14","Bin.8.54","Bin.9.58","Bin.9.62","Bin.9.66","Bin.9.74","Bin.9.82","Bin.9.86","Bin.9.98","Bin.9.54","Bin.9.90","Bin.9.78","Bin.6.98","Bin.6.66","Bin.6.94","Bin.6.74","Bin.6.78","Bin.6.70","Bin.9.10","Bin.9.06","Bin.9.30","Bin.8.94","Bin.9.02","Bin.0.66","Bin.0.70","Bin.0.74","Bin.9.38","Bin.0.54","Bin.0.58","Bin.0.62","Bin.7.18","Bin.7.98","Bin.7.22","Bin.7.26","Bin.7.38","Bin.7.42","Bin.7.34","Bin.7.54","Bin.7.82","Bin.7.66","Bin.7.86","Bin.7.58","Bin.7.62","Bin.7.30","Bin.3.04","Bin.3.06","Bin.4.04","Bin.4.06","Bin.6.30","Bin.6.38","Bin.6.50","Bin.6.46","Bin.2.74","Bin.3.30","Bin.2.18","Bin.2.34","Bin.3.02","Bin.3.26","Bin.2.54","Bin.2.70","Bin.2.66","Bin.2.58","Bin.3.98","Bin.1.22","Bin.1.26","Bin.4.02","Bin.2.86","Bin.2.90","Bin.2.78","Bin.2.82","Bin.2.94","Bin.2.46","Bin.2.50","Bin.3.18","Bin.3.34","Bin.2.62","Bin.3.14","Bin.3.58","Bin.4.38","Bin.3.94","Bin.3.54","Bin.3.70","Bin.1.34","Bin.3.86","Bin.3.90","Bin.3.38","Bin.3.46","Bin.3.50","Bin.3.78","Bin.3.82","Bin.3.22","Bin.3.42","Bin.2.14","Bin.2.38","Bin.2.42","Bin.1.30","Bin.2.26","Bin.4.18","Bin.3.62","Bin.3.66","Bin.1.18","Bin.2.22","Bin.1.46","Bin.2.30","Bin.3.74","Bin.4.14","Bin.1.94","Bin.2.10","Bin.1.90","Bin.4.10","Bin.4.30","Bin.4.22","Bin.4.34","Bin.4.26","Bin.1.14","Bin.7.90","Bin.2.02","Bin.2.06","Bin.3.10","Bin.1.10","Bin.2.98","Bin.1.78","Bin.1.82","Bin.1.86","Bin.1.98","Bin.1.38","Bin.1.62","Bin.1.66","Bin.1.58","Bin.1.70","Bin.1.74","Bin.1.54","Bin.1.06","Bin.1.50","Bin.1.42","Bin.0.94","Bin.0.98","Bin.1.02","Bin.0.86","Bin.0.90","Bin.0.78","Bin.0.82","Bin.8.22"
"Bin.2.86",0.025221,0.085389,0.24505,0.76359,0.19072,0.15945,0.52227,0.57601,0.7271,0.8573,0.44595,0.094426,0.5043,0.1619,0.5036,0.12958,0.025609,0.4421,0.35341,0.52922,0.19148,0.029637,0.23483,0.15309,0.53838,0.86087,0.54406,0.74088,0.37549,0.93561,0.84436,0.78211,0.96843,0.4859,0.40697,0.027534,0.35215,0.20874,0.051587,0.33308,0.96646,0.67414,0.07216,0.49819,0.37034,0.48107,0.27301,0.027183,0.070104,0.0219,0.017621,0.019839,0.019734,0.013717,0.022245,0.035933,0.057167,0.034293,0.0033807,0.19221,0.38521,0.098093,0.060716,0.16237,0.27956,0.30994,0.44625,0.16618,0.67226,0.06385,0.023816,0.026494,0.026751,0.026455,0.045793,0.03585,0.056443,0.021868,0.075822,0.026646,0.052127,0.041745,0.046039,0.03306,0.24466,0.1883,0.12475,0.013896,0.82388,0.24801,0.40291,0.50211,0.54064,0.66374,0.055891,0.06222,0.12672,0.088833,0.028401,0.049869,0.10382,0.39998,0.56344,0.29872,0.22839,0.2771,0.35423,0.35629,0.29846,0.090677,0.86917,0.63885,0.9771,0.19748,0.86406,0.76954,0.91045,0.69586,0.32999,0.34738,0.2905,0.8317,0.53508,NA,8.2353e-07,0.043469,6.7583e-05,0.0017863,0.26347,0.095374,0.0031985,0.91033,0.079855,0.20197,0.88328,0.11095,0.894,0.038326,0.04814,9.5674e-06,0.025136,0.067979,0.33465,0.089243,0.073488,0.20856,0.028757,0.012852,0.16552,0.011757,9.2365e-05,0.00061083,8.1565e-05,0.092279,0.33414,0.31527,0.10089,0.00025041,0.029348,0.011033,0.28263,0.079716,0.054535,0.14749,0.020265,1.6249e-06,0.43586,0.57885,0.0093162,0.060189,0.13384,0.00028942,0.087671,0.00068155,0.12902,0.065629,0.70639,0.18251,0.021776,0.084191,0.0056922,0.001663,9.5844e-06,0.015589,0.0065314,0.030396,0.039609,0.039953,0.0068117,0.012758,0.021212,0.040347,0.12169,0.29415,0.42954,0.08849,0.051021,0.80992,0.20498,0.63759
"Bin.2.90",0.4725,0.30204,0.92239,0.94937,0.63648,0.13194,0.56398,0.10494,0.92836,0.9529,0.47423,0.0089525,0.35558,0.0027295,0.070723,0.036341,0.052188,0.29637,0.21302,0.19747,0.056386,4.5666e-05,0.00231,0.00054149,0.16287,0.25083,0.34839,0.35348,0.11702,0.96262,0.88509,0.29962,0.24166,0.36941,0.3782,0.017422,0.1285,0.060465,0.037409,0.073137,0.35729,0.31035,0.0063569,0.091842,0.19263,0.11398,0.068261,0.021626,0.85408,0.045461,0.045596,0.047549,0.12688,0.13097,0.02942,0.059902,0.025487,0.24091,0.087846,0.69848,0.35051,0.39824,0.15723,0.64256,0.64708,0.99481,0.49305,0.60706,0.86151,0.0080191,0.018602,0.0065039,0.013594,0.011112,0.02166,0.0063851,0.0075022,0.13381,0.0016475,0.0048458,0.0028733,0.0024577,0.0063889,0.030894,0.0096242,0.001768,0.0025085,0.32853,0.028934,0.62546,0.6454,0.9403,0.92611,0.66274,0.30503,0.29004,0.53738,0.45808,0.12955,0.15455,0.33783,0.003378,0.007831,0.0053236,0.0027324,0.68218,0.60949,0.61567,0.75276,0.45109,0.67286,0.3556,0.16561,0.043714,0.39791,0.082575,0.043107,0.085842,0.28689,0.96523,0.96103,0.43023,0.66069,8.2353e-07,NA,0.049628,0.001433,0.015893,0.15851,0.0028462,4.4225e-05,0.16385,0.0035663,0.0033806,0.49707,0.076741,0.19457,0.67858,0.84915,0.0013933,0.53578,0.63691,0.73942,0.77588,0.7839,0.41921,0.382,0.023891,0.4795,0.083888,0.0016554,0.0017904,5.8392e-06,0.16698,0.60828,0.75749,0.060572,0.021474,0.21809,0.60349,0.41462,0.76871,0.48352,0.022649,0.44518,3.4735e-05,0.36612,0.78231,0.17389,0.31976,0.68623,0.00040845,0.11458,0.080346,0.80841,0.13134,0.59911,0.75424,0.24853,0.20528,0.43003,0.15564,0.00027477,0.62044,0.16897,0.25978,0.84424,0.96017,0.56327,0.42769,0.54797,0.76278,0.51817,0.14559,0.098224,0.74812,0.84822,0.071544,0.3979,0.65913
"Bin.2.78",0.32067,0.15981,0.9597,0.85546,0.4859,0.076364,0.82062,0.82191,0.9325,0.49447,0.15589,0.076324,0.053211,0.0090168,0.27901,0.0041076,0.14468,0.19034,0.30836,0.12019,0.5907,0.6761,0.98728,0.41101,0.44814,0.55869,0.81007,0.99922,0.6369,0.51635,0.23808,0.82329,0.37458,0.50148,0.45296,0.071911,0.22148,0.010181,0.061267,0.079358,0.40279,0.63903,0.037625,0.21189,0.96686,0.84451,0.1295,0.004187,0.012474,0.02195,0.017859,0.036858,0.096613,0.097635,0.074661,0.32791,0.47853,0.073758,0.014058,0.35886,0.17232,0.32349,0.22224,0.34105,0.59882,0.21405,0.093369,0.29287,0.40614,0.057685,0.0022457,0.00068964,0.0013596,0.0012761,0.0037477,0.00030578,0.0011102,0.056976,0.0029311,0.0010344,0.012734,0.0085556,0.0044985,0.0013307,0.026864,0.035526,0.043014,0.055798,0.11254,0.012745,0.01429,0.12561,0.070949,0.14172,0.040523,0.044943,0.085716,0.055224,0.014529,0.010266,0.027928,0.18982,0.083207,0.15064,0.14779,0.42485,0.41197,0.4262,0.41535,0.00020252,0.34371,0.3016,0.54035,0.18857,0.25826,0.21913,0.78562,0.046708,0.57931,0.53025,0.23916,0.045333,0.42347,0.043469,0.049628,NA,2.7978e-14,0.00016328,0.042571,0.023774,0.19272,0.10752,0.088542,0.055623,0.27117,0.49429,0.222,0.63623,0.39946,0.57037,0.08641,0.43498,0.26052,0.61169,0.59651,0.34413,0.17946,0.44789,0.64857,0.21381,0.15279,0.12619,0.48761,0.67463,0.70445,0.59068,0.20193,0.9387,0.12635,0.5838,0.18474,0.1274,0.38029,0.061807,0.038215,0.19714,0.39327,0.68204,0.13053,0.39577,0.82168,0.35487,0.99409,0.00080714,9.6853e-06,0.18985,0.010359,0.0012456,0.0049454,0.00014621,0.00078287,7.5823e-05,0.010405,0.033931,0.15216,0.008346,0.0162,0.021872,0.079592,0.063362,0.21649,0.097656,0.12618,0.11553,0.34409,0.21931,0.071571,0.32142,0.16538,0.26196
"Bin.2.82",0.043235,0.05956,0.25239,0.60859,0.44087,0.21681,0.6289,0.74116,0.86513,0.49397,0.083442,0.061153,0.079734,0.043079,0.059916,0.0021185,0.071672,0.12914,0.45805,0.0376,0.071646,0.040004,0.65738,0.15644,0.27416,0.69634,0.98447,0.78335,0.37528,0.4041,0.83896,0.84979,0.32884,0.14352,0.05241,0.00042605,0.0999,0.0011646,0.0077706,0.0027198,0.065703,0.050666,0.00043933,0.018294,0.072232,0.37344,0.0042512,0.0086078,0.011271,0.015575,0.008712,0.022355,0.062454,0.050009,0.0079765,0.094817,0.063331,0.021876,0.00070154,0.26624,0.11498,0.21785,0.40501,0.29926,0.2,0.41233,0.22029,0.23417,0.95316,0.10646,0.00089244,0.00030898,0.00028178,0.00027981,0.0013122,5.9415e-05,8.6293e-05,0.0043837,0.00032134,8.2655e-05,0.00062717,0.00033425,0.00036134,0.00039508,0.0040304,0.0039996,0.0024574,0.014629,0.11514,0.061545,0.014591,0.14464,0.078883,0.28071,0.13429,0.17876,0.44789,0.25016,0.043644,0.025809,0.15635,0.11787,0.080311,0.036795,0.033682,0.41188,0.43646,0.46806,0.49766,0.010194,0.23596,0.36707,0.80264,0.66346,0.17111,0.03326,0.33921,0.004069,0.60225,0.98188,0.082708,0.06327,0.39709,6.7583e-05,0.001433,2.7978e-14,NA,8.2367e-06,0.00293,0.0021501,0.000609,0.031528,0.010256,0.009536,0.026849,0.082065,0.10685,0.053312,0.060004,0.015445,0.011057,0.13502,0.032794,0.14025,0.18196,0.11691,0.010173,0.03685,0.20534,0.041094,0.0050223,0.0012302,0.017293,0.40521,0.30479,0.081214,0.017773,0.13857,0.014914,0.32928,0.33971,0.15571,0.14564,0.40619,0.18608,0.041669,0.34561,0.56457,0.016782,0.10241,0.51451,0.66803,0.62459,0.00027996,0.00099142,0.069027,0.11909,0.052521,0.040371,0.0093372,0.02175,0.0010552,0.011968,0.083364,0.22178,0.034945,0.21736,0.15025,0.038119,0.20797,0.34137,0.29503,0.84007,0.90377,0.57317,0.84017,0.43136,0.38761,0.91202,0.87895
"Bin.2.94",0.37691,0.95321,0.15142,0.66828,0.36844,0.073322,0.069395,0.44693,0.70278,0.62958,0.018235,0.082241,0.35919,0.33719,0.51769,0.0080434,0.0050101,0.10669,0.17278,0.13484,0.037922,0.071451,0.84847,0.8014,0.15174,0.77866,0.95434,0.71366,0.2659,0.25866,0.68351,0.47501,0.77516,0.04007,0.060921,0.15098,0.24717,0.043916,0.062437,0.010467,0.46695,0.79533,0.030912,0.1956,0.43659,0.48728,0.092002,0.078196,0.075052,0.003265,0.0028796,0.0012313,0.0022483,0.0029559,0.0079014,0.015463,0.03809,0.18052,0.14405,0.050462,0.11951,0.012619,0.030611,0.043418,0.19333,0.1464,0.21078,0.10428,0.36733,0.01039,0.0013326,0.00060537,0.0012812,0.0016189,0.0027744,0.0011679,0.0022607,0.003467,0.0024747,0.00042718,0.0086792,0.005089,0.0041797,0.00051467,0.049102,0.054531,0.041885,0.12047,0.36238,0.0055482,0.00047583,0.022407,0.013616,0.019177,0.41311,0.40282,0.39092,0.442,0.12577,0.23525,0.0072499,0.05916,0.052859,0.049858,0.055795,0.48796,0.50474,0.43836,0.38733,0.18913,0.19552,0.30397,0.13717,0.69444,0.16608,0.014963,0.14422,0.00052229,0.075615,0.43909,0.36758,0.016378,0.22609,0.0017863,0.015893,0.00016328,8.2367e-06,NA,0.0024848,0.00040472,0.010533,0.36461,0.0017625,0.011055,0.013161,0.10907,0.96068,0.76691,0.96451,0.16781,0.17637,0.62591,0.41627,0.98328,0.88626,0.34393,0.1246,0.1439,0.79727,0.013816,0.035405,0.067752,0.088838,0.99837,0.20995,0.60121,0.8285,0.95248,0.25498,0.25896,0.5274,0.71111,0.96932,0.7824,0.080342,0.28174,0.62864,0.9634,0.28071,0.43325,0.96045,0.9493,0.14309,5.5113e-05,0.010242,0.069931,0.0037735,0.00010485,0.0068116,0.0048012,0.0099552,0.0013196,0.017932,0.016449,0.017136,0.00082411,0.0079351,0.0013353,0.00034374,0.02943,0.036974,0.31532,0.27373,0.17761,0.31931,0.16834,0.046126,0.59329,0.34158,0.47644
"Bin.2.46",0.71976,0.74992,0.45859,0.59058,0.41068,0.57398,0.20902,0.85014,0.0042558,0.026012,0.00040434,0.20766,0.56435,0.87712,0.31456,0.018948,0.2644,0.17049,0.031067,0.10117,0.096577,0.0029286,0.48113,0.48215,0.21253,0.36476,0.63929,0.14485,0.21488,0.26081,0.23155,0.91586,0.77722,0.059194,0.018229,0.0013174,0.016987,0.0060739,0.014459,0.0062247,0.034791,0.016625,0.0015822,0.0034462,0.025249,0.054398,0.012332,0.43796,0.014423,0.053719,0.043066,0.091443,0.19058,0.19887,0.02869,0.10112,0.05416,0.24748,0.18315,0.13749,0.012944,0.24291,0.095097,0.92827,0.3291,0.053407,0.38416,0.038828,0.72919,0.24911,0.0048455,0.0081995,0.0011783,0.0021111,0.0023035,0.0025463,0.0041542,0.24569,0.00074955,0.00084983,0.0011009,0.0012664,0.0014111,0.0088783,0.0016606,0.0032264,0.00065398,0.59728,0.73981,0.16882,0.0077083,0.087827,0.32499,0.44042,0.87867,0.8903,0.8671,0.89242,0.45342,0.43165,0.86948,0.22931,0.31052,0.10874,0.16486,0.30429,0.34501,0.40734,0.54215,0.034171,0.014107,0.076629,0.8424,0.31541,0.0038055,1.7967e-06,1.1526e-05,3.6296e-06,0.001947,0.18463,0.00010379,4.2416e-07,0.060434,0.26347,0.15851,0.042571,0.00293,0.0024848,NA,1.096e-09,2.3675e-08,0.00065078,1.2347e-08,1.7855e-07,1.0401e-07,0.00016693,0.0018564,0.072886,0.24677,0.017801,0.0045053,0.08413,0.0035848,0.0012244,0.029027,0.016056,0.01425,0.00022937,0.00016452,1.003e-06,1.4254e-05,3.4405e-09,0.019233,0.80313,0.29858,0.90092,0.75476,0.049506,0.012233,0.033962,0.1046,0.054767,0.14662,0.96116,0.30267,0.38563,0.30085,0.7697,0.82916,0.47527,0.38715,0.94813,0.63778,0.0098048,0.074833,0.048136,0.0071678,0.24415,0.51601,0.68839,0.98797,0.24961,0.86779,0.43281,0.66769,0.42277,0.82786,0.11061,0.52119,0.019554,0.0067427,0.34961,0.41936,0.83314,0.85897,0.72639,0.80933,0.048756,0.098433,0.51939
"Bin.2.50",0.58981,0.45694,0.61275,0.95584,0.56364,0.31041,0.18972,0.81869,0.013456,0.0018185,0.0010304,0.29515,0.69399,0.27257,0.70745,0.26938,0.42453,0.60909,0.28259,0.23059,0.21013,0.0040659,0.48486,0.62889,0.58244,0.83286,0.95241,0.054031,0.10395,0.54831,0.62959,0.52589,0.50043,0.47908,0.093331,0.020885,0.0041792,0.0015341,0.00062719,0.0087867,0.060931,0.061985,0.0011217,0.0031309,0.11783,0.032317,0.0058803,0.4199,0.030751,0.42926,0.38634,0.4308,0.47676,0.45994,0.071783,0.24096,0.11384,0.53794,0.53328,0.19217,0.077535,0.43715,0.070396,0.42865,0.17477,0.27087,0.82662,0.057511,0.48555,0.029533,0.049129,0.01806,0.013952,0.020342,0.027563,0.026067,0.047619,0.46423,0.0065206,0.0054933,0.0084472,0.011781,0.013483,0.068343,0.01391,0.008328,0.0046134,0.90602,0.46678,0.15865,0.012029,0.01979,0.029722,0.072398,0.66179,0.58486,0.54754,0.48206,0.90063,0.96556,0.58767,0.0029533,0.0050033,0.0016479,0.0018447,0.19563,0.22348,0.27384,0.46943,0.038814,1.429e-05,0.00080983,0.49549,0.16343,0.18967,7.7226e-08,3.4231e-06,1.0826e-05,0.0030488,0.08221,0.00265,2.346e-08,0.11071,0.095374,0.0028462,0.023774,0.0021501,0.00040472,1.096e-09,NA,8.6796e-07,5.4219e-05,4.4164e-08,5.3641e-11,2.844e-05,0.0034094,0.037402,0.27356,0.62271,0.084413,0.098839,0.61338,0.23736,0.45033,0.55681,0.055278,0.069275,0.026608,0.1659,0.00010105,9.7087e-05,6.5778e-05,0.0015763,0.80187,0.70564,0.99,0.34561,0.12069,0.024308,0.10673,0.509,0.32195,0.60078,0.82057,0.44357,0.27921,0.62571,0.21571,0.6893,0.80121,0.097328,0.33756,0.64025,0.0041834,0.070183,4.1955e-06,0.00023745,0.2366,0.035572,0.075455,0.29742,0.066171,0.13296,0.45912,0.13629,0.12896,0.7842,0.20601,0.24448,0.041681,0.055479,0.6691,0.39527,0.6411,0.38914,0.94644,0.62074,0.056782,0.10885,0.2657
"Bin.3.18",0.93937,0.36637,0.65314,0.45409,0.41259,0.48025,0.84935,0.33074,0.10083,0.17957,0.0098957,0.030329,0.2265,0.32077,0.22763,0.014961,0.11541,0.086127,0.055636,0.11915,0.0062008,1.3346e-06,0.0143,0.0027919,0.027453,0.082366,0.26414,0.053075,0.072795,0.52118,0.99493,0.92316,0.97451,0.14383,0.016699,0.0014556,0.015697,0.0067994,0.026527,0.0056918,0.13368,0.045035,0.0035619,0.016386,0.034823,0.094139,0.016626,0.15819,0.060599,0.046067,0.03229,0.057135,0.19288,0.16679,0.00040851,0.0069838,0.00069875,0.097497,0.26839,0.090478,0.0089555,0.41885,0.12564,0.82828,0.322,0.13551,0.33265,0.087684,0.67349,0.011908,0.0038163,0.0017338,0.00075278,0.0011359,0.0022822,0.00070741,0.0029596,0.12636,0.00050173,0.00063157,7.2543e-05,6.0165e-05,0.00036815,0.0038321,0.0011827,0.00066389,8.6495e-05,0.82897,0.37638,0.96619,0.13133,0.5633,0.90172,0.91106,0.61993,0.5296,0.2152,0.31044,0.93997,0.81556,0.93942,0.00068358,0.0025391,1.1874e-05,2.5879e-05,0.23742,0.28181,0.39081,0.46675,0.278,0.016252,0.84792,0.39567,0.020336,0.009756,0.00022128,0.00011787,0.0014595,0.28956,0.059473,0.066137,0.0098416,0.0076957,0.0031985,4.4225e-05,0.19272,0.000609,0.010533,2.3675e-08,8.6796e-07,NA,9.3328e-05,0.00044553,2.743e-09,0.00027534,0.00070441,0.13504,0.049063,0.046233,0.00039361,0.028042,0.22771,0.0060036,0.008176,0.14663,0.0051176,0.010628,1.1169e-08,0.0014588,0.00036719,8.2538e-07,6.8508e-10,0.00020161,0.18884,0.057584,0.28706,0.0066106,0.01004,0.015749,0.030339,0.74127,0.077669,0.014638,0.64755,0.24016,0.001688,0.091043,0.63125,0.44149,0.29168,0.98691,0.027155,0.14399,0.00076146,0.15461,0.019765,0.23716,0.78127,0.48163,0.7634,0.79697,0.099758,0.068916,0.47665,0.194,0.60078,0.73514,0.6352,0.73138,0.23681,0.15907,0.98306,0.15539,0.12896,0.027259,0.42496,0.82625,0.0010685,0.023581,0.27539
"Bin.3.34",0.045239,0.24583,0.94362,0.50673,0.48338,0.72465,0.84064,0.33764,0.033846,0.0055251,0.0017677,0.042525,0.083593,0.013297,0.020641,0.12136,0.62861,0.078866,0.091143,0.011412,0.057931,0.00090588,0.078224,0.067007,0.07804,0.1704,0.17284,0.0029101,0.028259,0.59711,0.72382,0.28738,0.68556,0.95786,0.26694,0.12919,0.96424,0.42625,0.94079,0.049415,0.09953,0.014346,0.081062,0.052934,0.39544,0.88361,0.15006,0.052096,0.0041481,0.26139,0.18357,0.32818,0.49382,0.49162,0.12779,0.53854,0.15181,0.183,0.62347,0.45684,0.13675,0.4146,0.46145,0.72497,0.46273,0.38556,0.64942,0.37116,0.92811,0.23643,0.0043616,0.0037805,0.0010532,0.0016155,0.0015576,0.0011081,0.0013838,0.078783,0.00087347,0.0022099,0.00023031,0.00023436,0.00047457,0.014734,0.00010609,0.00011527,6.0287e-05,0.51859,0.1275,0.82779,0.095646,0.22945,0.38348,0.29408,0.25695,0.1973,0.17012,0.11049,0.58279,0.64688,0.65571,0.023732,0.01795,0.00080058,0.0019834,0.042938,0.090412,0.11491,0.092225,0.0047619,3.7542e-09,0.078305,0.17473,0.70218,0.049852,0.0046893,0.0076615,0.070519,0.070804,0.0018986,0.010788,0.00075008,0.0015418,0.91033,0.16385,0.10752,0.031528,0.36461,0.00065078,5.4219e-05,9.3328e-05,NA,0.0028204,5.3881e-06,0.0002416,0.085074,0.0030916,0.023449,0.080276,0.079149,0.049797,0.1543,0.00078704,0.021769,0.062763,0.0026671,0.023059,0.058961,0.020211,0.12294,0.0017983,0.0035237,0.01971,0.7928,0.1374,0.097063,0.0087487,0.19327,0.01402,0.363,0.31819,0.015597,0.0056264,0.67865,0.72345,0.77522,0.0020618,0.11559,0.93154,0.1037,0.99901,0.44081,0.36016,0.23646,0.37489,0.0011612,0.31368,0.49308,0.7514,0.67786,0.60857,0.36267,0.63081,0.93684,0.63797,0.76037,0.24748,0.50984,0.81761,0.68696,0.79766,0.54398,0.05771,0.12586,0.047269,0.19299,0.32317,0.002853,0.0091859,0.16133
"Bin.2.62",0.9258,0.67165,0.46632,0.78231,0.68875,0.762,0.066208,0.48174,0.00047155,0.010215,0.0015651,0.17618,0.51319,0.15287,0.24479,0.001779,0.050464,0.026569,0.0074424,0.071917,0.01542,0.00089623,0.12787,0.40939,0.14195,0.31543,0.34147,0.41042,0.13196,0.60793,0.10963,0.63073,0.6712,0.5803,0.359,0.079679,0.027575,0.0087815,0.0099194,0.0033527,0.021585,0.0019227,0.0012317,0.0011196,0.0080818,0.021515,0.017307,0.58465,0.098156,0.054013,0.056663,0.064375,0.12967,0.15582,0.56469,0.83938,0.40252,0.96096,0.70536,0.33774,0.05716,0.098114,0.18075,0.96653,0.65116,0.24879,0.08229,0.030771,0.51467,0.37606,0.0091242,0.0067487,0.0030418,0.0044715,0.0044435,0.011186,0.0066089,0.16323,0.00048879,0.0032371,0.00044024,0.00075845,0.00095472,0.008512,0.00018327,9.1887e-05,7.5891e-05,0.89931,0.39937,0.81938,0.055636,0.15213,0.14707,0.10071,0.50935,0.37097,0.27546,0.32792,0.94639,0.98975,0.30984,0.04109,0.047464,0.044437,0.046066,0.38152,0.40992,0.42936,0.61542,0.085727,0.060207,0.00022544,0.36774,0.33825,0.725,1.1352e-07,2.3646e-08,1.4102e-07,3.3535e-08,0.021037,0.0058748,5.8793e-06,0.24973,0.079855,0.0035663,0.088542,0.010256,0.0017625,1.2347e-08,4.4164e-08,0.00044553,0.0028204,NA,5.804e-07,0.00013487,0.012306,0.027832,0.87352,0.18921,0.58034,0.57182,0.9781,0.7097,0.66251,0.98247,0.47009,0.42472,0.33265,0.33435,0.019846,0.0070606,0.0060222,0.030069,0.39476,0.50799,0.55166,0.70862,0.25393,0.40496,0.42967,0.81209,0.52388,0.61697,0.38278,0.55516,0.64199,0.83923,0.2857,0.4594,0.99904,0.019858,0.6084,0.42606,0.33795,0.61201,0.068755,0.029579,0.63283,0.9013,0.96006,0.7536,0.9338,0.78434,0.60336,0.71789,0.78082,0.28175,0.82643,0.972,0.51389,0.95896,0.24388,0.040414,0.14572,0.13448,0.3538,0.47807,0.013058,0.016716,0.88648
"Bin.3.14",0.1192,0.26152,0.37656,0.49401,0.14845,0.28283,0.63164,0.34026,0.001754,0.0059893,4.864e-05,0.070129,0.08374,0.05431,0.39171,0.063458,0.50672,0.12734,0.0077224,0.027229,0.01649,8.5648e-05,0.046556,0.0486,0.01583,0.026602,0.108,0.0053497,0.026613,0.91519,0.77187,0.90246,0.91027,0.83553,0.22033,0.0087699,0.0091594,0.0023677,0.0046093,0.0010456,0.065641,0.014512,0.00084624,0.00031818,0.049879,0.055199,0.0032987,0.32614,0.020417,0.40255,0.34251,0.35889,0.64901,0.597,0.13297,0.44851,0.15884,0.38234,0.6739,0.35963,0.0853,0.25526,0.041403,0.72548,0.41931,0.048996,0.43098,0.045727,0.47353,0.0036468,0.04926,0.012548,0.01145,0.019791,0.023658,0.010612,0.018288,0.60187,0.0021344,0.0053906,0.0012336,0.0014821,0.0038905,0.046028,0.00068547,0.00019847,0.00014128,0.89869,0.54828,0.90168,0.095629,0.11566,0.22192,0.077617,0.21309,0.19582,0.10075,0.098555,0.49075,0.7179,0.64511,2.7348e-07,4.3066e-07,1.0239e-07,1.1751e-07,0.074233,0.10823,0.18091,0.26116,0.00026961,0.00033597,0.24637,0.11944,0.16001,0.02717,4.4384e-10,3.363e-08,3.1238e-07,0.00014423,0.0092512,0.10637,9.1122e-06,0.012979,0.20197,0.0033806,0.055623,0.009536,0.011055,1.7855e-07,5.3641e-11,2.743e-09,5.3881e-06,5.804e-07,NA,0.0001135,0.00067184,0.044926,0.75188,0.60889,0.65366,0.54941,0.46463,0.78726,0.74069,0.51672,0.12775,0.27906,0.083373,0.22819,0.097323,0.0073389,0.004329,0.104,0.5291,0.82921,0.51808,0.19306,0.79629,0.87636,0.96832,0.32487,0.93192,0.39663,0.85428,0.89447,0.61704,0.2865,0.50612,0.43322,0.84171,0.10951,0.6923,0.9602,0.019312,0.061516,0.0057602,0.0085869,0.60024,0.58438,0.46666,0.52916,0.44084,0.75202,0.3002,0.87105,0.83351,0.25207,0.75431,0.5114,0.85302,0.7786,0.15202,0.026367,0.028993,0.0040047,0.17248,0.39643,0.00017762,0.0010746,0.1975
